SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,TotalServices,AvgMonthlySpend,ChargePerService,IsLongTerm,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2 Years,tenure_group_2-4 Years,tenure_group_4-6 Years
0,0.3472222222222222,0.007960199004975133,0.05106162012462498,0,0.125,0.006165112536852387,0.06584723441615453,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.125,0.2656716417910448,0.047565197322871,1,0.125,0.0244305051172004,0.5206321334503952,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.25,0.3114427860696517,0.09918647588276022,1,0.25,0.026684316361298522,0.3113842551946151,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
1,0.041666666666666664,0.7621890547263681,0.03657396722824833,0,0.5,0.053846153846153856,0.3975417032484635,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,0.9583333333333333,0.27860696517412936,0.3580198476805908,0,0.5,0.025504795633551004,0.05618964003511856,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1
0,0.19444444444444442,0.010945273631840807,0.035310408492961,0,0.125,0.008982262372820314,0.0711150131694469,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.2638888888888889,0.5109452736318407,0.15875259635356567,0,0.5,0.04361055253759117,0.22019315188762068,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1,0.5416666666666666,0.7208955223880598,0.3916974382644819,0,0.5,0.05485008553678083,0.3683933274802459,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0.4305555555555555,0.827363184079602,0.36058735287329796,0,0.625,0.06414770851466133,0.32484635645302906,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0
0,0.3333333333333333,0.019900497512437804,0.04857489037618279,0,0.125,0.0060554038236441685,0.08691834942932397,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.19444444444444442,0.3039800995024875,0.07449803831063928,0,0.25,0.025290074732134817,0.3026046239391279,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,0.8888888888888888,0.5582089552238805,0.5470516962843296,0,0.75,0.046129004702791444,0.10435218863664864,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
0,0.6944444444444444,0.010945273631840807,0.11703207939072237,0,0.125,0.007974958643981619,0.0711150131694469,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,0.7222222222222222,0.5024875621890547,0.3997288252942534,0,0.625,0.04071969814944955,0.13374304945858945,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1
0,0.38888888888888884,0.8154228855721393,0.30806023540272326,0,0.625,0.060161593623189014,0.3178226514486392,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0
0,0.29166666666666663,0.025870646766169153,0.04805561966305101,0,0.125,0.007635828860955668,0.09745390693590872,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
0,0.3472222222222222,0.772636815920398,0.2804004154165705,1,0.5,0.06122586558373948,0.40491659350307285,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
0,0.2361111111111111,0.010945273631840807,0.033256404338795294,0,0.125,0.005670438288464042,0.0711150131694469,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.8055555555555555,0.26616915422885573,0.30816408954534963,0,0.25,0.02621846037864078,0.2581211589113257,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1
1,0.2361111111111111,0.6293532338308457,0.15121163166397417,1,0.25,0.04657602769190754,0.6853965466783729,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.7083333333333333,0.07213930348258707,0.14567851373182553,0,0.25,0.011133171879292712,0.029850746268656747,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1.0,0.3049751243781094,0.40482344795753517,0,0.5,0.028186969712044676,0.07480245829675153,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1
0,0.7222222222222222,0.6552238805970149,0.4996365105008077,1,0.375,0.05248656922476666,0.46971027216856887,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,0.375,0.013432835820895522,0.06258366028156012,0,0.125,0.00782093443037649,0.07550482879719056,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
0,0.041666666666666664,0.01741293532338306,0.005169628432956382,0,0.125,0.004838080374561062,0.08252853380158032,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.8888888888888888,0.6273631840796019,0.5897184398799908,0,0.875,0.050226458915795344,0.08823529411764708,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1
0,0.625,0.7656716417910447,0.4923840295407339,0,0.5,0.060496100279642,0.4,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0
1,0.041666666666666664,0.1810945273631841,0.00864297253634895,1,0.125,0.010258411116780216,0.3713784021071116,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0.986111111111111,0.6472636815920397,0.6780175398107546,0,0.875,0.052355512870534346,0.09701492537313433,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1,0.013888888888888888,0.06766169154228854,0.0007212093237941378,1,0.0,0.0024070350250607773,0.611062335381914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.8055555555555555,0.020398009950248763,0.13177359796907456,0,0.125,0.007556333969369542,0.08779631255487275,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,0.4722222222222222,0.7124378109452736,0.35459843064851143,0,0.5,0.057014230404788355,0.3624231782265145,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
0,0.1111111111111111,0.3144278606965174,0.04001269328409878,1,0.25,0.02264173594645698,0.3148961076968101,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.20833333333333331,0.015422885572139305,0.029327255942764825,0,0.125,0.005673189471472734,0.07901668129938544,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.9166666666666666,0.3621890547263681,0.4169397645972767,0,0.5,0.03243239369048094,0.11518876207199297,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1
1,0.16666666666666666,0.11044776119402988,0.0418186014308793,0,0.125,0.014506853331547952,0.2467076382791923,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.8055555555555555,0.008955223880596996,0.11732056312024003,0,0.125,0.0060272018662940316,0.06760316066725197,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,0.041666666666666664,0.008457711442786064,0.003831063927994461,0,0.125,0.002749182148323779,0.06672519754170331,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.5972222222222222,0.3711442786069651,0.26810523886452803,1,0.5,0.03172855236842752,0.1215100965759438,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0
0,0.125,0.6199004975124378,0.07328640664666514,0,0.375,0.04048620906990007,0.43854258121158907,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0.041666666666666664,0.019900497512437804,0.006046618970690054,0,0.125,0.0062066688676130745,0.08691834942932397,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.3055555555555555,0.5099502487562189,0.17071313177936767,1,0.5,0.04030550528031403,0.21949078138718175,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
0,0.5555555555555556,0.873134328358209,0.48001961689360717,0,0.75,0.06679789382605253,0.26313809105731845,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0
0,0.9444444444444444,0.07213930348258707,0.20805446572813294,0,0.25,0.012403420427305481,0.029850746268656747,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.75,0.8562189054726367,0.6068947611354719,1,0.75,0.06251066140258493,0.2546093064091308,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1
0,0.6944444444444444,0.6104477611940298,0.46219709208400644,0,0.75,0.05022183068131062,0.13069108240311045,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1
0,0.013888888888888888,0.3681592039800995,0.004206092776367413,0,0.25,0.01328371199615835,0.37810945273631846,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,1.0,0.6945273631840796,0.7502884837295177,0,1.0,0.05772756257793592,0.07491952004682473,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1
0,0.5555555555555556,0.021393034825870627,0.0964804984998846,0,0.125,0.008404491980332031,0.08955223880597013,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1.0,0.9885572139303481,0.9566235864297253,0,1.0,0.07537120413832744,0.19022534386889084,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
0,0.08333333333333333,0.01741293532338306,0.010431571659358412,0,0.125,0.00462198745460548,0.08252853380158032,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.06944444444444445,0.013930348258706454,0.008452573274867297,0,0.125,0.004435907440199287,0.07638279192273922,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.6666666666666666,0.5203980099502488,0.39253404108008305,0,0.625,0.04366718505283804,0.14427860696517414,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0
0,0.013888888888888888,0.7522388059701491,0.008660281560120008,1,0.5,0.027185689846634057,0.39051799824407374,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,0.8888888888888888,0.4731343283582089,0.46725132702515576,0,0.5,0.03846546322611031,0.19350307287093943,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
0,0.2361111111111111,0.01791044776119402,0.036822063235633515,0,0.125,0.006906969997098754,0.08340649692712909,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0,0.5555555555555556,0.6144278606965173,0.3634837295176552,0,0.375,0.0490554353005939,0.4337137840210711,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
0,0.5694444444444444,0.1706467661691542,0.16081237018232175,0,0.25,0.017608142930031347,0.14574187884108863,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0.7083333333333333,0.6104477611940298,0.45648511423955684,0,0.375,0.04844313824175166,0.4302019315188762,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0.5694444444444444,0.6169154228855721,0.3946688206785137,0,0.375,0.05236480257939487,0.43590869183494296,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.013888888888888888,0.3203980099502488,0.003652204015693515,1,0.25,0.011554968636513702,0.32191981270119985,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.027777777777777776,0.021890547263681587,0.0027290560812370185,0,0.125,0.0035775383414868396,0.09043020193151885,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.9444444444444444,0.6104477611940298,0.6280463881837064,0,0.375,0.05039871492567892,0.4302019315188762,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
0,0.3333333333333333,0.06417910447761191,0.06380683129471498,0,0.25,0.00985863921486239,0.020485806262803608,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0.9722222222222222,0.5875621890547263,0.6322870990076159,0,0.75,0.04916553554648218,0.11915213846732725,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1
0,0.041666666666666664,0.11442786069651739,0.009006462035541195,0,0.125,0.010825655031663616,0.25373134328358216,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.027777777777777776,0.2651741293532338,0.010645049619201478,0,0.125,0.020048620906990007,0.5197541703248464,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.041666666666666664,0.11492537313432838,0.008723747980613893,0,0.125,0.01038446532008764,0.2546093064091308,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.09722222222222221,0.5611940298507463,0.05796215093468729,1,0.625,0.04030433086227079,0.16827626573017274,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0
0,0.18055555555555555,0.5343283582089552,0.10443687975998155,0,0.5,0.04091788040285895,0.23669885864793683,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0
0,0.09722222222222221,0.02487562189054726,0.014112624048003692,0,0.125,0.006089618535970468,0.09569798068481122,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.16666666666666666,0.3786069651741293,0.0703727209785368,0,0.25,0.02821767206052449,0.39040093649400054,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0.736111111111111,0.8656716417910447,0.6412993307177476,0,0.75,0.06776780682360083,0.259375391947824,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1
0,0.16666666666666666,0.7557213930348259,0.11854373413339488,1,0.5,0.05134792576192379,0.39297629499561015,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0,0.875,0.012935323383084563,0.14156473574890377,0,0.125,0.007404183799033585,0.07462686567164184,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.20833333333333331,0.6587064676616915,0.14644011077775212,0,0.875,0.05136333623458088,0.10206321334503954,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
0,0.5,0.3522388059701492,0.2216189706900531,0,0.375,0.031140092942668052,0.20237050043898158,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1,0.05555555555555555,0.11592039800995024,0.011475882760212323,0,0.125,0.010420480806746901,0.25636523266022826,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.3333333333333333,0.014427860696517386,0.05005192707131318,0,0.125,0.006424202407035027,0.07726075504828794,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0.8472222222222222,0.25323383084577117,0.3089949226863605,0,0.5,0.02471340095595945,0.03827919227392451,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1
0,0.2222222222222222,0.3686567164179104,0.09884029540733903,0,0.375,0.030474751201840327,0.21685689201053554,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.9027777777777777,0.015920398009950265,0.14403992614816524,0,0.125,0.00721346542649703,0.07989464442493421,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0,0.3611111111111111,0.013930348258706454,0.05493884144934226,0,0.125,0.006588166244818607,0.07638279192273922,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0.2222222222222222,0.31044776119402984,0.09003000230786984,0,0.25,0.027239713076622953,0.31021363769388355,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
0,0.75,0.8786069651741294,0.6628779136856682,1,0.75,0.0688644480763092,0.2658974037376145,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
0,0.013888888888888888,0.01840796019900498,0.00015001153934918058,1,0.125,0.0006242684354272341,0.08428446005267781,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.06944444444444445,0.021890547263681587,0.010166166628202172,0,0.125,0.0062186740298328285,0.09043020193151885,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.2638888888888889,0.21343283582089556,0.07976575121163167,0,0.25,0.01895795191932531,0.19607843137254904,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,0.1388888888888889,0.3606965174129353,0.06339718439879992,0,0.375,0.030592427471085298,0.20983318700614578,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.3194444444444444,0.6522388059701492,0.21710708516039698,1,0.5,0.050417179387136475,0.319929762949956,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
0,0.041666666666666664,0.36716417910447763,0.016195476575121163,1,0.25,0.022044479126024193,0.3769388352355868,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1.0,0.9288557213930347,0.9224498038310639,0,0.875,0.07244901609061762,0.2212467076382792,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1
1,0.1388888888888889,0.6805970149253732,0.09668243711054697,1,0.375,0.04948091315629358,0.4920983318700616,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.1388888888888889,0.3711442786069651,0.061447034387260555,0,0.375,0.029485769790100657,0.21905179982440737,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.15277777777777776,0.02288557213930348,0.019172628663743363,0,0.125,0.004486929379633243,0.09218612818261634,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0.5138888888888888,0.8805970149253731,0.4659531502423263,1,0.75,0.07028295851426641,0.266900790166813,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
0,0.2361111111111111,0.43631840796019905,0.1243768751442419,0,0.5,0.03727002611122784,0.1675153643546971,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,0.5,0.8582089552238806,0.4230498499884606,0,0.75,0.06512313808451148,0.25561269283832944,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0
1,0.2361111111111111,0.8313432835820894,0.2000519270713132,0,0.625,0.06351331072361117,0.32718759145449217,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0
1,0.9166666666666666,0.9189054726368159,0.8299157627509809,0,0.875,0.07090822187869143,0.21685689201053554,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1
0,0.8472222222222222,0.6631840796019901,0.6053196399723055,0,0.875,0.05454758449359032,0.1040386303775242,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
0,0.3055555555555555,0.745771144278607,0.2467689822294023,0,0.5,0.06094707680824496,0.3859525899912204,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
0,0.013888888888888888,0.061194029850746234,0.0006462035541195473,0,0.0,0.002172934361775563,0.5882352941176471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.08333333333333333,0.5203980099502488,0.04790560812370183,0,0.125,0.03803921400487925,0.9701492537313433,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.4305555555555555,0.5990049751243781,0.27883106392799445,1,0.375,0.048199600828356205,0.4201053555750659,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
0,0.9444444444444444,0.664179104477612,0.6449284560350796,0,0.875,0.0519259803454616,0.10447761194029853,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
0,0.4722222222222222,0.6885572139303483,0.3294888068312947,1,0.5,0.05253596189218508,0.34556628621597907,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,0.7222222222222222,0.672139303482587,0.5094045695822755,0,0.5,0.05363702618541069,0.33397717295873575,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
0,0.1388888888888889,0.7248756218905472,0.10911031617816756,0,0.5,0.05653340027120754,0.3712028094820017,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0
0,0.40277777777777773,0.5223880597014925,0.22570966997461345,1,0.125,0.04080074432005763,0.9736611062335382,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1.0,0.01840796019900498,0.16640318486037387,0,0.125,0.007799737448746797,0.08428446005267781,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.6527777777777778,0.01791044776119402,0.10763327948303716,0,0.125,0.007664545754674511,0.08340649692712909,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.3333333333333333,0.5626865671641791,0.20798522963304872,0,0.625,0.04585827905999581,0.1691542288557214,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
0,0.9027777777777777,0.06517412935323383,0.1825698130625433,0,0.25,0.010857577849384327,0.021656423763535326,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0.05555555555555555,0.8218905472636816,0.04390145395799677,0,0.625,0.05090188781175906,0.32162715832601696,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
1,0.16666666666666666,0.8268656716417909,0.13844334179552273,1,0.625,0.06090311141483147,0.32455370207784606,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
0,0.013888888888888888,0.6313432835820896,0.007258250634664205,1,0.375,0.022809808217533544,0.4486391571553995,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.4583333333333333,0.49751243781094523,0.2483671820909301,1,0.125,0.039382228475891706,0.9297629499561019,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.4722222222222222,0.8641791044776118,0.4172628663743365,0,0.75,0.0681903504221101,0.25862285212592506,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0
0,0.19444444444444442,0.021393034825870627,0.031571659358412184,0,0.125,0.007426393349140131,0.08955223880597013,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0.05555555555555555,0.6059701492537314,0.03443918762981768,1,0.25,0.03908880818752065,0.6578870354111795,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.18055555555555555,0.01741293532338306,0.02304984998846065,0,0.125,0.004629705058889609,0.08252853380158032,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,0.9027777777777777,0.6084577114427862,0.5830948534502653,0,0.75,0.048738775855436026,0.129687695973912,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
0,0.3194444444444444,0.3875621890547264,0.16207592891760905,0,0.375,0.036104024730634184,0.23353819139596144,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
0,0.7638888888888888,0.4014925373134328,0.3519270713131779,0,0.5,0.03285555646070668,0.1429323968393328,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1
0,0.6805555555555555,0.7616915422885572,0.5391010846988229,0,0.5,0.06095957261622498,0.3971905179982441,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
0,0.8333333333333333,0.8383084577114427,0.7083775675051928,0,0.75,0.06609629025726965,0.24557882854634394,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1
0,0.9583333333333333,0.020895522388059695,0.16430302330948537,0,0.125,0.008230224710911407,0.08867427568042147,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,0.5555555555555556,0.6631840796019901,0.38659704592660976,0,0.375,0.05257441187515511,0.47673397717295884,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,0.9305555555555555,0.5069651741293533,0.5369086083544887,0,0.625,0.042870963926252996,0.1363769388352356,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1
1,0.4861111111111111,0.7681592039800995,0.39871336256635126,1,0.5,0.0628960452994788,0.40175592625109746,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
0,0.2638888888888889,0.8228855721393035,0.21425686591276252,1,0.625,0.06093400162069691,0.32221246707638274,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
0,0.18055555555555555,0.025870646766169153,0.029258019847680592,0,0.125,0.007397752462130146,0.09745390693590872,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,0.5694444444444444,0.6990049751243781,0.4184456496653589,0,0.5,0.055898607829938315,0.3529411764705882,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.05555555555555555,0.16666666666666663,0.01349526886683591,0,0.25,0.012941564872895345,0.14105940883816215,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.3333333333333333,0.36716417910447763,0.15013270251557811,0,0.375,0.03141318767069841,0.2155399473222125,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,0.06944444444444445,0.32537313432835824,0.024301869374567277,0,0.375,0.020924997749032087,0.17866549604916598,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0
0,0.06944444444444445,0.4552238805970149,0.04055504269559197,0,0.5,0.0378342687355563,0.1808604038630378,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
0,0.013888888888888888,0.5059701492537313,0.005804292637895223,1,0.125,0.01827185689846634,0.94468832309043,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
